book_id,chap_num,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Author,Date,disp
286,28,-0.05183391224830657,-0.2603912201834583,0.04598099299937492,0.03540515221394445,-0.003842312296470368,0.12337462618017803,0.13230195004084394,-0.0997754535382776,0.035583174713363475,-0.012107704388059307,Emma J. Ray,1926,1926 Emma J. Ray
286,29,-0.21553583280859687,-0.2888779311598549,0.18482044506071313,0.04696023098224989,-0.028425656402141612,0.0914622558760467,0.035952827637651175,0.0877247555337426,-0.023489012046035866,-0.005886070230171477,Emma J. Ray,1926,1926 Emma J. Ray
286,30,-0.1611642606073047,-0.3396815668413197,0.15438247002844244,0.05637666614783694,0.04370460240642916,0.09900050595054206,0.061947401399727195,-0.021218859815458804,-0.05775210145253923,-0.08635656347610238,Emma J. Ray,1926,1926 Emma J. Ray
286,31,-0.09525736514579525,-0.08554170275224693,0.11295874142211611,0.004843886999120372,0.01426140585338703,0.0918799654477596,0.15312927795577938,-0.07812257620987262,-0.031762715453478495,0.14965946635410995,Emma J. Ray,1926,1926 Emma J. Ray
286,32,-0.11664057288018122,-0.061031610574480505,0.0714643643041207,-0.017942191823349222,0.005962622135946134,-0.017451675404074694,0.10025828114679274,-0.10337922192877312,0.04853593964291555,0.19562138122152034,Emma J. Ray,1926,1926 Emma J. Ray
286,33,-0.04274371540694319,-0.06193314285509695,0.02016657720636447,0.03209129333697456,-0.07801708934112547,0.026330517018245885,0.07111959930999698,-0.02505180504528917,0.043695666072317334,0.1659523230742031,Emma J. Ray,1926,1926 Emma J. Ray
286,34,-0.06954585305023318,-0.061028667804935446,0.02811182374891487,-0.009774786062716475,-0.031205217729966015,0.007621635568018686,0.14335026504927234,-0.0687260612428581,0.02627180831700121,0.1714397512459336,Emma J. Ray,1926,1926 Emma J. Ray
286,35,-0.10684961699830756,-0.036027923507088014,0.08356821870384305,0.002300051799829775,-0.009374710843900382,0.016875175823352156,0.13859263054686652,-0.05396893148326365,0.07227927966819434,0.2631311619739164,Emma J. Ray,1926,1926 Emma J. Ray
286,36,-0.06425183060624268,-0.10243652462331253,0.11840807463984414,-0.06835176908077317,-0.035269790522319294,0.06774618435602907,0.03344861175589629,0.028973766087298743,0.028149555611159893,0.07695855716289049,Emma J. Ray,1926,1926 Emma J. Ray
286,37,-0.043091294140797445,-0.06586729351623352,0.04105473121773181,0.03278152190659718,-0.010074371845916062,0.02881672745027032,0.12160492113086266,-0.08672123293623328,0.04212252191015069,0.1756839114391009,Emma J. Ray,1926,1926 Emma J. Ray
289,1,-0.11578234203492008,0.18696701505960256,-0.13431151375999123,-0.032692363716005084,-0.010460763130984813,0.07106995865359703,0.26212652382315826,-0.07722034724409783,0.12620894509897923,0.05823478603793893,Josiah  Henson,1876,1876 Josiah  Henson
289,2,-0.1447710283812696,0.15113220074806735,-0.08829214352962952,-0.0013141767731365437,0.022622376822018037,-0.044790090673737515,0.25409008364850055,-0.08334065271750257,0.10597092426069646,0.058454027255307545,Josiah  Henson,1876,1876 Josiah  Henson
289,3,-0.11106389789342275,0.22817755816614363,-0.21036299101205297,-0.00522339168866319,-0.04096598563721081,0.06306940237752615,0.03706493162619432,0.047487087034544226,0.03552689296775609,-0.06969825294558178,Josiah  Henson,1876,1876 Josiah  Henson
