term_str,stem,n,rank,p,i,stop,max_pos,n_pos,cat_pos,df,idf,tfidf_mean,tfidf_sum,dfidf,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,nrc_sentiment,syu_sentiment
falsehood,falsehood,29,3611,1.9523728735966478e-05,15.64441186235772,0,NN,2,"{'NNP', 'NN'}",23,4.3590810933048285,5.720058991517077e-05,0.026998678439960604,100.25886514601106,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,-0.5
complaints,complaint,29,3611,1.9523728735966478e-05,15.64441186235772,0,NNS,1,{'NNS'},24,4.2976805486406855,7.858194070710215e-05,0.03709067601375222,103.14433316737646,,,,,,,,,,,,-1.0
cruelly,cruelli,29,3611,1.9523728735966478e-05,15.64441186235772,0,RB,1,{'RB'},28,4.075288127304237,0.00010341597803460361,0.0488123416323329,114.10806756451863,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.5
culture,cultur,29,3611,1.9523728735966478e-05,15.64441186235772,0,NN,2,"{'NNP', 'NN'}",25,4.238786859587116,0.00010467618438071175,0.04940715902769594,105.9696714896779,,,,,,,,,,,,0.6
scholars,scholar,29,3611,1.9523728735966478e-05,15.64441186235772,0,NNS,1,{'NNS'},17,4.795180208111502,0.0001694426286131665,0.07997692070541458,81.51806353789553,,,,,,,,,,,,0.6
shelter,shelter,29,3611,1.9523728735966478e-05,15.64441186235772,0,NN,4,"{'VBP', 'JJR', 'VB', 'NN'}",27,4.1277555471983725,8.228944153628733e-05,0.03884061640512762,111.44939977435605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.4
advancement,advanc,29,3611,1.9523728735966478e-05,15.64441186235772,0,NN,2,"{'NNP', 'NN'}",22,4.423211430724544,0.0001008060487652352,0.04758045501719101,97.31065147593998,,,,,,,,,,,,1.0
guilt,guilt,29,3611,1.9523728735966478e-05,15.64441186235772,0,NN,1,{'NN'},20,4.560714954474479,0.00011421582435895906,0.053909869097428675,91.21429908948957,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0
woe,woe,29,3611,1.9523728735966478e-05,15.64441186235772,0,NN,4,"{'RB', 'NNP', 'VB', 'NN'}",26,4.182203331220749,0.0001015456562820023,0.047929549765105085,108.73728661173948,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.5
openly,open,29,3611,1.9523728735966478e-05,15.64441186235772,0,RB,1,{'RB'},25,4.238786859587116,0.0001025314899457694,0.04839486325440316,105.9696714896779,,,,,,,,,,,,0.6
healing,heal,29,3611,1.9523728735966478e-05,15.64441186235772,0,NN,3,"{'NNP', 'VBG', 'NN'}",13,5.182203331220749,6.888722852125989e-05,0.03251477186203467,67.36864330586974,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5
distrust,distrust,29,3611,1.9523728735966478e-05,15.64441186235772,0,NN,6,"{'NNP', 'NN', 'VBZ', 'VB', 'RB', 'JJ'}",19,4.6347155359182555,8.237889881998685e-05,0.038882840243033796,88.05959518244686,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.75
neglect,neglect,29,3611,1.9523728735966478e-05,15.64441186235772,0,NN,4,"{'VBP', 'JJ', 'VB', 'NN'}",23,4.3590810933048285,6.186391544718976e-05,0.02919976809107357,100.25886514601106,,,,,,,,,,,,-0.75
cheers,cheer,29,3611,1.9523728735966478e-05,15.64441186235772,0,NNS,3,"{'NNS', 'NNP', 'NNPS'}",24,4.2976805486406855,8.052111189466662e-05,0.038005964814282645,103.14433316737646,,,,,,,,,,,,1.0
hanging,hang,29,3611,1.9523728735966478e-05,15.64441186235772,0,VBG,2,"{'VBG', 'NN'}",26,4.182203331220749,8.607645317704502e-05,0.04062808589956525,108.73728661173948,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.25
payment,payment,29,3611,1.9523728735966478e-05,15.64441186235772,0,NN,1,{'NN'},20,4.560714954474479,9.299589704357245e-05,0.0438940634045662,91.21429908948957,,,,,,,,,,,,-0.1
wanting,want,28,3706,1.8850496710588324e-05,15.695037935427688,0,VBG,2,"{'VBG', 'NN'}",23,4.3590810933048285,7.122865604485106e-05,0.0336199256531697,100.25886514601106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,
promising,promis,28,3706,1.8850496710588324e-05,15.695037935427688,0,JJ,3,"{'JJ', 'VBG', 'NN'}",25,4.238786859587116,8.155328867077772e-05,0.038493152252607084,105.9696714896779,,,,,,,,,,,,0.75
melancholy,melancholi,28,3706,1.8850496710588324e-05,15.695037935427688,0,JJ,3,"{'JJ', 'VB', 'NN'}",24,4.2976805486406855,9.974601284220742e-05,0.0470801180615219,103.14433316737646,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.75
advise,advis,28,3706,1.8850496710588324e-05,15.695037935427688,0,VB,2,"{'VBP', 'VB'}",21,4.490325626583081,5.442930104852713e-05,0.025690630094904805,94.2968381582447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8
repose,repos,28,3706,1.8850496710588324e-05,15.695037935427688,0,NN,4,"{'VBP', 'JJ', 'VB', 'NN'}",22,4.423211430724544,0.00010641830254620057,0.05022943880180667,97.31065147593998,,,,,,,,,,,,0.8
balance,balanc,28,3706,1.8850496710588324e-05,15.695037935427688,0,NN,1,{'NN'},26,4.182203331220749,8.392043836613512e-05,0.03961044690881578,108.73728661173948,,,,,,,,,,,,0.6
brutal,brutal,28,3706,1.8850496710588324e-05,15.695037935427688,0,JJ,2,"{'JJ', 'NN'}",22,4.423211430724544,9.531188908115404e-05,0.04498721164630471,97.31065147593998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.5
defendant,defend,28,3706,1.8850496710588324e-05,15.695037935427688,0,NN,1,{'NN'},4,6.882643049361842,0.0001315376339942224,0.062085763245272964,27.530572197447366,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
deceive,deceiv,28,3706,1.8850496710588324e-05,15.695037935427688,0,VB,2,"{'JJ', 'VB'}",22,4.423211430724544,6.983827076976816e-05,0.03296366380333057,97.31065147593998,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.75
confirmed,confirm,28,3706,1.8850496710588324e-05,15.695037935427688,0,VBN,3,"{'VBN', 'JJ', 'VBD'}",24,4.2976805486406855,6.524013401882847e-05,0.030793343256887037,103.14433316737646,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5
promptly,prompt,28,3706,1.8850496710588324e-05,15.695037935427688,0,RB,1,{'RB'},25,4.238786859587116,7.138580099305248e-05,0.03369409806872077,105.9696714896779,,,,,,,,,,,,1.0
misfortune,misfortun,28,3706,1.8850496710588324e-05,15.695037935427688,0,NN,1,{'NN'},20,4.560714954474479,6.279298659413204e-05,0.02963828967243032,91.21429908948957,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.75
burn,burn,28,3706,1.8850496710588324e-05,15.695037935427688,0,VB,4,"{'VBP', 'NNP', 'VB', 'NN'}",27,4.1277555471983725,0.00010803468231416224,0.05099237005228458,111.44939977435605,,,,,,,,,,,,-0.4
perished,perish,28,3706,1.8850496710588324e-05,15.695037935427688,0,VBN,2,"{'VBN', 'VBD'}",20,4.560714954474479,9.297556900205627e-05,0.04388446856897056,91.21429908948957,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0
pistol,pistol,28,3706,1.8850496710588324e-05,15.695037935427688,0,NN,3,"{'VBZ', 'NNP', 'NN'}",19,4.6347155359182555,0.00011732162078334126,0.05537580500973707,88.05959518244686,,,,,,,,,,,,-0.4
lordship,lordship,28,3706,1.8850496710588324e-05,15.695037935427688,0,NNP,2,"{'NNP', 'NN'}",10,5.560714954474479,7.489535987882243e-05,0.03535060986280419,55.607149544744786,,,,,,,,,,,,0.4
fearing,fear,28,3706,1.8850496710588324e-05,15.695037935427688,0,VBG,2,"{'VBG', 'NN'}",26,4.182203331220749,9.992231957841639e-05,0.04716333484101254,108.73728661173948,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.75
eloquence,eloqu,28,3706,1.8850496710588324e-05,15.695037935427688,0,NN,1,{'NN'},21,4.490325626583081,9.226799475299948e-05,0.04355049352341576,94.2968381582447,,,,,,,,,,,,0.5
sanction,sanction,28,3706,1.8850496710588324e-05,15.695037935427688,0,NN,2,"{'VB', 'NN'}",23,4.3590810933048285,8.157219835157876e-05,0.03850207762194517,100.25886514601106,,,,,,,,,,,,-0.25
absent,absent,28,3706,1.8850496710588324e-05,15.695037935427688,0,JJ,4,"{'RB', 'VBN', 'JJ', 'NN'}",23,4.3590810933048285,7.10787942750586e-05,0.03354919089782766,100.25886514601106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.6
strife,strife,28,3706,1.8850496710588324e-05,15.695037935427688,0,NN,4,"{'NNP', 'JJ', 'VB', 'NN'}",21,4.490325626583081,7.114765424614534e-05,0.0335816928041806,94.2968381582447,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.5
brilliant,brilliant,28,3706,1.8850496710588324e-05,15.695037935427688,0,JJ,3,"{'NNP', 'JJ', 'NN'}",25,4.238786859587116,7.196236521435075e-05,0.033966236381173555,105.9696714896779,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
lowest,lowest,28,3706,1.8850496710588324e-05,15.695037935427688,0,JJS,2,"{'JJS', 'VB'}",23,4.3590810933048285,7.50652359228125e-05,0.035430791355567495,100.25886514601106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.75
bleeding,bleed,28,3706,1.8850496710588324e-05,15.695037935427688,0,VBG,2,"{'VBG', 'NN'}",21,4.490325626583081,9.560006503243555e-05,0.04512323069530958,94.2968381582447,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.5
hollow,hollow,28,3706,1.8850496710588324e-05,15.695037935427688,0,JJ,4,"{'NNP', 'JJ', 'VB', 'NN'}",18,4.7127180479195285,7.04255241699726e-05,0.03324084740822707,84.82892486255152,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.5
consistent,consist,28,3706,1.8850496710588324e-05,15.695037935427688,0,JJ,2,"{'JJ', 'NN'}",27,4.1277555471983725,7.058335950327536e-05,0.03331534568554597,111.44939977435605,,,,,,,,,,,,0.8
excused,excus,28,3706,1.8850496710588324e-05,15.695037935427688,0,VBN,2,"{'VBN', 'VBD'}",24,4.2976805486406855,6.75959059654244e-05,0.03190526761568032,103.14433316737646,,,,,,,,,,,,-0.25
illness,ill,28,3706,1.8850496710588324e-05,15.695037935427688,0,NN,1,{'NN'},25,4.238786859587116,0.00010515812536792975,0.049634635173662844,105.9696714896779,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.75
seal,seal,28,3706,1.8850496710588324e-05,15.695037935427688,0,NN,2,"{'NNP', 'NN'}",23,4.3590810933048285,7.897284269488779e-05,0.03727518175198704,100.25886514601106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,
agitation,agit,28,3706,1.8850496710588324e-05,15.695037935427688,0,NN,1,{'NN'},24,4.2976805486406855,9.145173207894518e-05,0.043165217541262124,103.14433316737646,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
awakened,awaken,28,3706,1.8850496710588324e-05,15.695037935427688,0,VBN,3,"{'VBN', 'JJ', 'VBD'}",25,4.238786859587116,6.013764416547099e-05,0.028384968046102306,105.9696714896779,,,,,,,,,,,,-0.25
losing,lose,28,3706,1.8850496710588324e-05,15.695037935427688,0,VBG,3,"{'JJ', 'VBG', 'NN'}",23,4.3590810933048285,8.000403133112127e-05,0.03776190278828924,100.25886514601106,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.75
procure,procur,28,3706,1.8850496710588324e-05,15.695037935427688,0,VB,3,"{'NNP', 'VB', 'NN'}",23,4.3590810933048285,0.00014730064538262015,0.06952590462059671,100.25886514601106,,,,,,,,,,,,-0.25
recommended,recommend,28,3706,1.8850496710588324e-05,15.695037935427688,0,VBD,3,"{'VBN', 'JJ', 'VBD'}",20,4.560714954474479,8.830632684769477e-05,0.041680586272111936,91.21429908948957,,,,,,,,,,,,0.5
perseverance,persever,27,3800,1.817726468521017e-05,15.747505355321824,0,NN,1,{'NN'},23,4.3590810933048285,5.7206799726205405e-05,0.02700160947076895,100.25886514601106,,,,,,,,,,,,1.0
generation,generat,27,3800,1.817726468521017e-05,15.747505355321824,0,NN,1,{'NN'},21,4.490325626583081,0.00011854467240854393,0.05595308537683274,94.2968381582447,,,,,,,,,,,,0.4
prime,prime,27,3800,1.817726468521017e-05,15.747505355321824,0,NNP,4,"{'NNP', 'JJ', 'VB', 'NN'}",22,4.423211430724544,0.00011914027058532243,0.05623420771627219,97.31065147593998,,,,,,,,,,,,0.1
communion,communion,27,3800,1.817726468521017e-05,15.747505355321824,0,NN,2,"{'NNP', 'NN'}",19,4.6347155359182555,5.375141794699727e-05,0.02537066927098271,88.05959518244686,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6
fortunately,fortun,27,3800,1.817726468521017e-05,15.747505355321824,0,RB,1,{'RB'},24,4.2976805486406855,6.471142500880484e-05,0.030543792604155882,103.14433316737646,,,,,,,,,,,,1.0
hunting,hunt,27,3800,1.817726468521017e-05,15.747505355321824,0,VBG,4,"{'NNP', 'JJ', 'VBG', 'NN'}",22,4.423211430724544,9.292232764692708e-05,0.04385933864934958,97.31065147593998,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.25
daring,dare,27,3800,1.817726468521017e-05,15.747505355321824,0,VBG,3,"{'JJ', 'VBG', 'NN'}",23,4.3590810933048285,9.40351403539909e-05,0.044384586247083704,100.25886514601106,,,,,,,,,,,,0.75
disregard,disregard,27,3800,1.817726468521017e-05,15.747505355321824,0,VB,4,"{'RB', 'VBD', 'VB', 'NN'}",22,4.423211430724544,7.323481641258989e-05,0.034566833346742425,97.31065147593998,,,,,,,,,,,,-1.0
instructions,instruct,27,3800,1.817726468521017e-05,15.747505355321824,0,NNS,1,{'NNS'},19,4.6347155359182555,0.00011048075044638192,0.052146914210692265,88.05959518244686,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,
almighty,almighti,27,3800,1.817726468521017e-05,15.747505355321824,0,NNP,3,"{'NNP', 'JJ', 'NN'}",19,4.6347155359182555,7.798630891711149e-05,0.03680953780887662,88.05959518244686,,,,,,,,,,,,1.0
gratified,gratifi,27,3800,1.817726468521017e-05,15.747505355321824,0,VBN,3,"{'VBN', 'JJ', 'VBD'}",24,4.2976805486406855,7.432493611021196e-05,0.03508136984402004,103.14433316737646,,,,,,,,,,,,1.0
harmony,harmoni,27,3800,1.817726468521017e-05,15.747505355321824,0,NN,3,"{'NNP', 'JJ', 'NN'}",21,4.490325626583081,6.887139026094289e-05,0.032507296203165045,94.2968381582447,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5
prophet,prophet,27,3800,1.817726468521017e-05,15.747505355321824,0,NN,2,"{'NNP', 'NN'}",18,4.7127180479195285,9.449926706354742e-05,0.04460365405399438,84.82892486255152,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.6
unworthy,unworthi,27,3800,1.817726468521017e-05,15.747505355321824,0,JJ,3,"{'VBP', 'IN', 'JJ'}",22,4.423211430724544,9.170604566265568e-05,0.04328525355277348,97.31065147593998,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.75
despised,despis,27,3800,1.817726468521017e-05,15.747505355321824,0,VBN,3,"{'VBN', 'JJ', 'VBD'}",19,4.6347155359182555,9.700096070724165e-05,0.04578445345381806,88.05959518244686,,,,,,,,,,,,-1.0
commanding,command,27,3800,1.817726468521017e-05,15.747505355321824,0,VBG,4,"{'NNP', 'JJ', 'VBG', 'NN'}",21,4.490325626583081,6.607726478700136e-05,0.031188468979464645,94.2968381582447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,
defended,defend,27,3800,1.817726468521017e-05,15.747505355321824,0,VBN,3,"{'VBN', 'JJ', 'VBD'}",20,4.560714954474479,7.811218370632806e-05,0.036868950709386845,91.21429908948957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.25
pillow,pillow,27,3800,1.817726468521017e-05,15.747505355321824,0,NN,4,"{'NNP', 'JJ', 'VB', 'NN'}",21,4.490325626583081,5.8777782207640175e-05,0.02774311320200616,94.2968381582447,,,,,,,,,,,,0.4
expectation,expect,27,3800,1.817726468521017e-05,15.747505355321824,0,NN,1,{'NN'},26,4.182203331220749,6.878735368210249e-05,0.03246763093795237,108.73728661173948,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.25
fatal,fatal,27,3800,1.817726468521017e-05,15.747505355321824,0,JJ,3,"{'NNP', 'JJ', 'NN'}",23,4.3590810933048285,0.00010923399939998555,0.05155844771679318,100.25886514601106,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.5
preferred,prefer,27,3800,1.817726468521017e-05,15.747505355321824,0,VBD,2,"{'VBN', 'VBD'}",18,4.7127180479195285,5.8937127352617094e-05,0.027818324110435267,84.82892486255152,,,,,,,,,,,,0.8
beer,beer,27,3800,1.817726468521017e-05,15.747505355321824,0,NN,2,"{'NNP', 'NN'}",10,5.560714954474479,8.72411327888216e-05,0.041177814676323796,55.607149544744786,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,
smiled,smile,27,3800,1.817726468521017e-05,15.747505355321824,0,VBD,2,"{'VBN', 'VBD'}",25,4.238786859587116,4.9189521334646513e-05,0.023217454069953153,105.9696714896779,,,,,,,,,,,,0.8
conceived,conceiv,27,3800,1.817726468521017e-05,15.747505355321824,0,VBN,2,"{'VBN', 'VBD'}",24,4.2976805486406855,9.054275112177852e-05,0.04273617852947946,103.14433316737646,,,,,,,,,,,,0.6
desperate,desper,27,3800,1.817726468521017e-05,15.747505355321824,0,JJ,3,"{'NNP', 'JJ', 'NN'}",24,4.2976805486406855,7.327042960441744e-05,0.03458364277328503,103.14433316737646,,,,,,,,,,,,-0.75
cure,cure,27,3800,1.817726468521017e-05,15.747505355321824,0,VB,3,"{'VBP', 'VB', 'NN'}",16,4.882643049361842,7.827745666138485e-05,0.03694695954417365,78.12228878978947,,,,,,,,,,,,1.0
inspiring,inspir,27,3800,1.817726468521017e-05,15.747505355321824,0,VBG,3,"{'JJ', 'VBG', 'NN'}",18,4.7127180479195285,0.00010407487480745635,0.0491233409091194,84.82892486255152,,,,,,,,,,,,0.75
mud,mud,27,3800,1.817726468521017e-05,15.747505355321824,0,NN,3,"{'JJ', 'CC', 'NN'}",22,4.423211430724544,0.00010532185044138026,0.04971191340833148,97.31065147593998,,,,,,,,,,,,-0.25
desirable,desir,27,3800,1.817726468521017e-05,15.747505355321824,0,JJ,1,{'JJ'},23,4.3590810933048285,6.763433351917033e-05,0.03192340542104839,100.25886514601106,,,,,,,,,,,,0.75
respects,respect,27,3800,1.817726468521017e-05,15.747505355321824,0,NNS,2,"{'NNS', 'VBZ'}",23,4.3590810933048285,6.0796678669260925e-05,0.028696032331891157,100.25886514601106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8
horrors,horror,27,3800,1.817726468521017e-05,15.747505355321824,0,NNS,1,{'NNS'},22,4.423211430724544,8.153373074813718e-05,0.03848392091312075,97.31065147593998,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0
torture,tortur,27,3800,1.817726468521017e-05,15.747505355321824,0,NN,2,"{'VB', 'NN'}",23,4.3590810933048285,7.228512321132526e-05,0.034118578155745524,100.25886514601106,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0
gloomy,gloomi,27,3800,1.817726468521017e-05,15.747505355321824,0,JJ,2,"{'JJ', 'NN'}",20,4.560714954474479,8.345839206203715e-05,0.03939236105328153,91.21429908948957,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-1.0
astonished,astonish,27,3800,1.817726468521017e-05,15.747505355321824,0,VBN,3,"{'VBN', 'JJ', 'VBD'}",24,4.2976805486406855,6.237804113126329e-05,0.029442435413956275,103.14433316737646,,,,,,,,,,,,0.5
ballot,ballot,27,3800,1.817726468521017e-05,15.747505355321824,0,NN,1,{'NN'},12,5.2976805486406855,0.00011290861145671554,0.05329286460756973,63.57216658368823,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.25
cooperation,cooper,27,3800,1.817726468521017e-05,15.747505355321824,0,NN,1,{'NN'},18,4.7127180479195285,7.320836159135798e-05,0.034554346671120964,84.82892486255152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.1
marvelous,marvel,27,3800,1.817726468521017e-05,15.747505355321824,0,JJ,1,{'JJ'},21,4.490325626583081,5.339551112744536e-05,0.025202681252154212,94.2968381582447,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
betray,betray,27,3800,1.817726468521017e-05,15.747505355321824,0,VB,3,"{'VBP', 'VB', 'NN'}",22,4.423211430724544,0.00010524448777133187,0.04967539822806864,97.31065147593998,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-1.0,-0.75
limited,limit,27,3800,1.817726468521017e-05,15.747505355321824,0,JJ,2,"{'VBN', 'JJ'}",25,4.238786859587116,0.0001245653705058519,0.05879485487876209,105.9696714896779,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.75
acceptable,accept,27,3800,1.817726468521017e-05,15.747505355321824,0,JJ,1,{'JJ'},24,4.2976805486406855,8.745939176368407e-05,0.041280832912458876,103.14433316737646,,,,,,,,,,,,0.5
appreciated,appreci,27,3800,1.817726468521017e-05,15.747505355321824,0,VBN,2,"{'VBN', 'VBD'}",27,4.1277555471983725,8.524288316493147e-05,0.040234640853847654,111.44939977435605,,,,,,,,,,,,0.75
mysterious,mysteri,27,3800,1.817726468521017e-05,15.747505355321824,0,JJ,1,{'JJ'},23,4.3590810933048285,9.889333888688328e-05,0.04667765595460891,100.25886514601106,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4
condemn,condemn,27,3800,1.817726468521017e-05,15.747505355321824,0,VB,4,"{'VBP', 'VBZ', 'JJ', 'VB'}",18,4.7127180479195285,7.178480957157802e-05,0.03388243011778482,84.82892486255152,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.75
justified,justifi,27,3800,1.817726468521017e-05,15.747505355321824,0,VBN,3,"{'VBN', 'JJ', 'VBD'}",19,4.6347155359182555,7.296478769555084e-05,0.034439379792299996,88.05959518244686,,,,,,,,,,,,1.0
integrity,integr,27,3800,1.817726468521017e-05,15.747505355321824,0,NN,2,"{'NNP', 'NN'}",23,4.3590810933048285,7.91714784081235e-05,0.037368937808634296,100.25886514601106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5
savage,savag,26,3909,1.7504032659832016e-05,15.8019531393442,0,NN,3,"{'NNP', 'JJ', 'NN'}",17,4.795180208111502,7.425331696353197e-05,0.03504756560678709,81.51806353789553,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.5
deserved,deserv,26,3909,1.7504032659832016e-05,15.8019531393442,0,VBD,3,"{'VBN', 'JJ', 'VBD'}",23,4.3590810933048285,7.715332704606036e-05,0.03641637036574049,100.25886514601106,,,,,,,,,,,,0.25
morals,moral,26,3909,1.7504032659832016e-05,15.8019531393442,0,NNS,1,{'NNS'},15,4.975752453753323,6.463232287392761e-05,0.030506456396493832,74.63628680629984,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.8
appreciation,appreci,26,3909,1.7504032659832016e-05,15.8019531393442,0,NN,1,{'NN'},22,4.423211430724544,8.297496225368324e-05,0.03916418218373849,97.31065147593998,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.75
instructor,instructor,26,3909,1.7504032659832016e-05,15.8019531393442,0,NN,2,"{'NNP', 'NN'}",10,5.560714954474479,6.863733948479936e-05,0.0323968242368253,55.607149544744786,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.4
shine,shine,26,3909,1.7504032659832016e-05,15.8019531393442,0,VB,3,"{'VBP', 'VB', 'NN'}",24,4.2976805486406855,0.00010038840550418581,0.047383327397975704,103.14433316737646,,,,,,,,,,,,0.5
assault,assault,26,3909,1.7504032659832016e-05,15.8019531393442,0,NN,1,{'NN'},19,4.6347155359182555,6.149155117133324e-05,0.029024012152869285,88.05959518244686,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.75
attendance,attend,26,3909,1.7504032659832016e-05,15.8019531393442,0,NN,1,{'NN'},25,4.238786859587116,9.022316403567212e-05,0.042585333424837245,105.9696714896779,,,,,,,,,,,,0.4
odd,odd,26,3909,1.7504032659832016e-05,15.8019531393442,0,JJ,5,"{'NNP', 'NN', 'VBZ', 'VB', 'JJ'}",22,4.423211430724544,8.691909485117397e-05,0.04102581276975411,97.31065147593998,,,,,,,,,,,,-0.25
piety,pieti,26,3909,1.7504032659832016e-05,15.8019531393442,0,NN,1,{'NN'},19,4.6347155359182555,8.679015316222941e-05,0.040964952292572285,88.05959518244686,,,,,,,,,,,,0.5
drowned,drown,26,3909,1.7504032659832016e-05,15.8019531393442,0,VBN,3,"{'VBN', 'NNP', 'VBD'}",18,4.7127180479195285,0.00010592620381948897,0.04999716820279879,84.82892486255152,,,,,,,,,,,,-0.8
contribute,contribut,26,3909,1.7504032659832016e-05,15.8019531393442,0,VB,3,"{'VBP', 'VB', 'NN'}",21,4.490325626583081,8.608700782625016e-05,0.040633067693990076,94.2968381582447,,,,,,,,,,,,0.8
steal,steal,26,3909,1.7504032659832016e-05,15.8019531393442,0,VB,3,"{'VBP', 'VB', 'NN'}",22,4.423211430724544,9.661722458974292e-05,0.04560333000635866,97.31065147593998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.0,-0.75
eager,eager,26,3909,1.7504032659832016e-05,15.8019531393442,0,JJ,2,"{'JJ', 'NN'}",22,4.423211430724544,7.460669956098132e-05,0.035214362192783184,97.31065147593998,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.75
