term_str,doc_count,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
spirits,42,6.8541007146732715,1.4698766291226835,0.050000000693064366,1.2828604159023507,5.666834552134024,0.05000000097035207,2.4835518871141105,0.05000000057211004,3.2989788923984396,0.05000000063712778,15.833737007282615,1.5531751707761836,7.99974930571831,0.05000000104792812,1.0500000000533223,0.05000000002291155,0.05000000012066022,0.05000000071592558,0.05713541999938823,0.05
spite,57,8.09219178872889,0.050000000817902644,0.1952356855410189,0.05000000053945555,10.94305874894801,0.05000000263119375,0.050000000167822495,5.160071835164939,4.80318633488799,3.009874722242799,1.514261457079161,4.394390882906061,11.160026891998925,4.428139872917615,0.05000000091452643,0.05000000042109818,1.1073595418197044,4.431822891888181,23.410379340329854,0.05
splendor,10,0.05000000034103646,0.05,0.05000000040162363,0.05,0.05000000021259468,0.05000000001143278,0.05000000010764103,0.05000000114995257,1.0765063128611974,0.05000000005042268,3.339679988590024,0.05,5.733813692895374,0.05,0.05000000223650688,0.05000000018855312,0.05000000032117711,0.05000000010820625,0.050000000493839576,0.05
spoke,18,4.815247036733652,0.05000000033776271,0.050000000170368625,0.05,0.050000000544926315,0.050000000068660407,0.05000000019065108,0.05000000188222168,3.6330292349325504,0.05000000051884586,4.107164138383818,1.035961920133741,0.05000000058828977,0.05000000124495997,0.05,0.05,0.05000000049597514,5.351365112512754,1.3572325511247387,0.05000000008918038
spoken,9,0.05,0.05,1.9729182112209884,0.05,4.991578550930324,0.05000000020762265,0.05,2.2794314667055513,0.05000000028365169,0.050000001489388615,0.05000000085963954,0.05,0.05000000041503673,0.05000000016302991,0.050000000679954165,0.9560717630017747,0.05000000087677587,0.050000001877115556,0.050000001254240506,0.05
spoon,6,0.050000000498621675,0.05,0.05,0.05,0.05000000003280546,0.05,0.05,1.0499999999691005,0.05000000207347107,0.05,7.049999989713164,0.05,0.05,0.05000000116138155,0.05,0.05,0.05,0.050000006157220146,0.05000000033886499,0.05
sport,17,0.05000000020596541,0.05,0.05000000828804762,0.05,0.05000000112471071,0.05,2.0500000002885304,0.050000000028012005,0.05000000026034438,0.05000000016676446,3.7298254544574547,1.4075316696118683,0.05000000190917891,1.1929151862588199,0.05,0.05,1.05492327842351,8.864801869945659,0.0500000003851428,0.05000252860314415
sports,7,0.050000001070844194,0.05,0.05,0.05,0.050000000459585726,0.0500000004785157,0.05000000064235029,0.05000000667153458,0.05000000006448893,0.05000000067784491,1.5773212411261164,0.05,0.050000000567026574,3.635936516125339,0.05,0.05,0.0500000003664879,0.05000000048457253,2.936742231219617,0.05
spot,69,9.376533381934346,7.476214858575199,1.6392104922799373,0.050000000347271874,0.05000000064849419,0.05000000033084012,0.05000000125221834,1.5148140256610862,14.827348041698317,4.305237001866019,33.276136587142695,0.31027447026558125,13.931188157311672,0.05000000111666593,0.050000000865595515,1.9678955041497455,4.676645453689572,9.45383524443064,0.894666776384616,0.05
spots,9,0.05,1.0513566223060442,0.050000007419291836,2.987887464970028,0.05000000111467428,0.05,0.05,0.05000000002793501,0.05000000358172679,0.050000000135090567,3.1121125272392884,0.050000001506159894,0.05000000238234337,0.05,0.05000000002481831,1.0486433741272607,0.05,3.0499999951020693,0.05000000001094146,0.05
sprang,15,1.0265760582591994,0.05,0.05000000002027876,0.05,0.05000000240126932,0.050000000036877046,0.05,0.0500000000180767,0.05000000668405061,0.050000000355082216,8.311303941355213,0.050000000179711575,1.6447455186289668,0.05000000012947875,0.05000000013310584,0.05,0.05000000012868015,4.217374469947112,0.05000000165223316,0.05
spread,35,1.1486000744337033,2.4255459737720497,14.37625600288311,0.05,4.995236452919343,0.05000000010410484,0.05000000001797855,1.144621417692795,0.05000000195735261,2.347451450728957,2.272121920239968,0.05000000003297103,1.411854932343213,0.050000000249207636,1.3026261779469583,0.05000000128264862,3.79085009841713,7.334831798743579,0.05000369617777836,0.05
spring,86,13.015478276939488,5.800961144488022,0.050000000478873215,0.05000000010025646,2.809125466114234,0.05000000036256616,0.2272444285392255,6.2285200281508875,3.7534399420371334,5.173210629636545,25.100920016003393,0.05000000083750941,5.505025009632697,11.334020522486531,0.5213459420892862,0.050008139553669076,0.050000000962574974,45.787315071312676,10.393385379822375,0.05000000040171756
springs,9,0.05000000121868041,0.050000000001075635,0.05000000533974757,0.05,1.534874422968075,0.050000000266294364,0.05000000075114077,0.050000000410491886,0.0500000003301576,0.05000000259007182,1.7533213987709981,2.765148967079613,0.050000000474390745,0.9381204792061809,0.05,2.050000000642434,0.05000000057351288,0.05000000055331156,0.2585347187651226,0.05
squad,9,0.05,0.05,0.05000000036227457,0.05,2.0521690326521878,0.05000000062860668,0.050000000051456585,12.047830966563554,0.05,0.05,0.05000000043731898,0.050000001102790945,0.050000002077748296,0.05000000004581057,0.05,0.05,0.05000000088728667,3.049999994757266,0.0500000004061369,0.05
squadron,6,0.05,0.05,3.4910380404549683,0.05,0.05,0.05,0.05,0.050000000006688826,0.05,0.05,0.05000000004904446,0.05,24.608961959466324,0.05,0.05,0.05,0.05,0.05,0.05000000001699762,0.05
square,16,0.8058014602090802,0.05,0.05000000261213695,0.050000000184529804,0.050000000625109745,0.05000000007134947,0.05000000036959981,1.734475377966021,1.185495203886599,0.05000000046620526,1.6015931521216549,0.7908701346232907,0.05000000191588688,4.207345736084686,1.0499999961008686,0.05,0.35453766704376266,0.050000001120719895,6.7693242549987,1.0005570095429361
stables,12,3.2390203867204357,0.05,0.05,0.05,1.0499999960807658,0.05,0.05000000071945864,1.087233727418832,0.05000000315411397,0.0500000058580874,5.816757816515645,0.050000007119073486,2.9830158326709024,0.050000001220167754,0.050000000206407345,0.05,0.0500000012987892,0.05000000913934423,0.1239722117657686,0.05
staff,14,6.28595822205783,0.05,0.050000001167684535,0.05000000012000973,0.05000000008327944,0.05,0.05,0.05000000115582151,0.08834882198553975,0.05,0.05000000008305818,0.05000000053531858,6.725245068004447,0.05000000104137905,3.2523630044428553,0.05,0.05,0.05000000005457725,3.89808487923733,0.05
stage,25,2.6302447804053353,0.050000000115194676,0.05000000050446566,0.05000000178653904,0.05000000058095404,0.050000000460952675,0.05,3.7319593701368428,0.050000000202943824,0.050000001040697725,0.050000000678583886,0.05000000181891002,11.598729569509084,0.05000000157833396,0.050000000114144565,0.05000000008160855,2.399220456199548,0.05000000266008745,22.88984581208097,0.05
stain,7,1.183056567231055,0.05000000091662214,0.0500000032599282,0.05,0.05,0.050000002044757234,0.05,0.05000000004489231,0.05000000007819961,0.05000000096324393,1.7976443190782903,0.05,3.1884309819129886,0.05,0.05,0.05,0.05000000003314798,0.0500000000627855,2.0308681243379256,0.05
stairs,20,0.05000000089174415,0.05000000001691162,0.05,0.05000000022745919,0.05000000049674214,0.05000000003222227,0.050000000366782295,2.0918419469158387,7.358279105771539,0.05000000054194259,0.050000001099931045,0.050000000141237635,0.05000000056767724,0.05000000056315718,0.050000000013835075,2.2931012849033645,0.05000000059309775,9.926954075561595,1.5798235811645056,1.0500000000913574
stake,11,0.05000000432004714,0.0500000000027879,0.05000000991290941,0.05,0.05000000066836979,0.05000000312291059,0.05,1.0527707552213759,0.8217353175503569,0.050000000388817085,4.453691076374524,0.05,0.05000000487380017,0.4772568446946403,0.050000008796726544,1.0500000002167948,0.05000000001715908,0.05000000060224887,3.444545973144941,0.05
stamp,6,1.0499999999921312,0.05,0.050000000292676164,0.05,0.05000000022584854,0.05,0.05,0.9456413313759989,4.004539563757235,0.050000000989908436,0.050000000092960885,0.05000000227404727,0.05000000003474043,0.05,0.05,0.05,0.05000000315436688,0.05000000008264497,1.1998190976910705,0.05
stand,44,15.976713726224748,0.05000000012964766,0.05000000009755783,0.05000000036337405,12.587097452036256,0.050000003331030766,0.05,0.05000000030991212,14.71228692327672,0.050000000597763675,14.414881846490456,1.0388516467629465,0.9463457904745104,1.673822607152795,0.05000000008668911,0.05000000019265725,0.05000000061555443,0.05000000075173715,0.05000000103887561,0.050000000021606136
standard,40,14.091762142681212,3.159506547144326,8.059815353018422,0.05000000009788426,8.323583861316774,1.8526154068160252,0.05000000086673938,0.0500000003230221,3.6043728760455163,0.05000000077676262,0.050000000300598715,0.05,0.6165235401739501,1.087228958160052,0.05000000109776665,0.05,2.008957591047869,0.05000000070348858,6.695633719389121,0.05
standing,34,9.502451239634865,0.05000000006361094,0.050000000288751865,0.05,0.05000000058311463,0.050000001374044374,0.05000000026921354,14.060539563930295,3.0080350350535547,4.624768364744075,1.2444440772545047,0.05000000042279657,0.05000000027466207,0.10851490848322393,0.05000000004201002,0.05,0.05000000075496615,6.122556427874001,6.728690378904906,0.05
standpoint,8,2.207934537892673,0.0500000008554083,0.05,0.050000000249819355,0.05000000045749807,0.05000000015842372,0.05,0.05000000001861344,1.5194474491066219,0.05000000042677309,0.05000000025154292,0.05,0.05000000040894993,1.3819970207385128,0.05,0.05,0.05000000043642319,0.05000000009612088,4.090620988873366,0.05
star,16,0.050000000105430306,0.05,0.050000000111207074,0.9015343625219155,1.269171018300809,0.05,0.050000000965046934,1.0499999989875504,1.8121075672411575,0.050000000315698186,2.930425142204075,0.050000000624335614,0.8784776082219558,0.05000000262445195,1.983668356999326,1.0500000002308898,4.8596441261940395,3.76497181416811,0.05000000013569473,0.05
stars,31,0.05000000031177737,0.050000000082648904,0.05000000064857083,4.864568486773775,0.05000000054552488,0.050000000331348715,0.050000002993115085,3.2902486824999477,0.050000001420436264,0.05000000107165857,15.935936816564148,0.05000000223932234,7.749666387460061,0.05000000060334368,0.0500000000117252,1.6232852996345417,2.0499999998252547,7.836294316102616,0.050000000839424914,0.05
start,36,15.651848990782568,0.05000000002768541,0.0500000001412776,0.05000000008996595,0.05000000074529848,0.050000001530362374,0.05000000015440612,1.6118850767041222,12.67466540179176,0.05000000057838357,1.9343589742070555,0.05000000046046912,0.05000000015262122,8.19174605522546,0.05,0.05,0.050000000621764754,0.6312587579065688,1.654236738696037,0.050000000138134534
starvation,13,0.05000000004709776,2.0500000001340277,0.050000000044954175,0.05,2.7041039221220404,0.05000000011786116,0.05,0.05000000019544731,0.05000000113993458,0.05000000010523748,0.05000000092387505,0.05000000345304095,7.690146758174836,2.7557493107753803,0.05,0.05,0.0500000006192598,0.05000000177765848,0.050000000333668616,0.05
state,147,51.54456844638055,0.05000000055091749,12.276405152561965,0.05000000043513338,32.90841357468275,0.050000000167456336,3.2287444882953085,12.19060651943496,8.543335248448882,10.93627082055687,28.026028750892795,0.2275752808816816,22.752085194267877,11.02076257372366,5.37296333030028,0.9425355779247419,0.05000000113180198,20.291609054000787,96.48809598435679,0.05000000095541168
statement,44,0.05000000100807686,0.050000000016219126,1.34360303048624,0.05000000075882148,0.050000000589841914,0.05000000288370564,0.05,12.818809777561047,8.810199922131904,0.05000000081039788,2.555840547260947,0.05,5.019794734086679,0.05000000067437927,0.05000000073264212,0.05000000158872187,0.05000000008556645,1.3024051633274445,37.1305602649299,0.41878655102051326
statements,24,7.721498716862544,0.05000000189819336,0.05000000018273643,0.05000000156738622,0.6215736293127778,0.05000000167512566,0.05,9.736790085444792,0.050000000407488344,0.05000000223660644,5.2723002392737035,0.05000000097115884,2.7991324518977136,0.050000000000696286,0.05000000007129913,0.05,5.246285769049309,0.05000000047468428,2.9524190934486962,0.05000000518006189
states,66,19.0431379789066,0.05000000052300339,0.05000000025000809,0.05000000002790009,3.0737522479829393,4.59144786310173,1.5537597480086813,1.4981083075739954,0.05000000081755825,17.73031509540821,10.246070041071198,0.05000000069225809,0.050000001431798946,0.05000000054265315,0.0500000000331258,0.050000000048489916,0.05000000073225008,0.050000000846149084,37.663408710508335,0.05000000144969295
statesman,12,0.2515444629015214,0.05000000001001755,0.050000000120535244,0.05,0.05000000067039033,1.063159835631496,0.05,0.05000000216106731,1.0894085336390753,0.050000000784051354,0.050000000605246,0.05,2.3519285846016476,0.050000001202124715,0.05,0.050000000556767496,0.05000000002132166,0.05000000129761703,7.493958575751595,0.05
statesmen,10,0.05000000063003949,0.05000000024999103,0.05000000036076457,0.05,0.05000000019427914,1.2612970483201207,0.050000000461824075,0.0500000002059669,0.05000000019302689,0.0500000011786576,0.050000000646547804,0.05000000003421526,3.9891451178852213,0.05000000068417649,0.05,0.05000000012352636,0.05000000002813255,0.050000000041051505,7.899557828738381,0.05
station,48,8.45970169017394,0.3745512367482214,0.050000001557613805,0.05000000003009246,0.05000000100252526,0.050000000457413804,2.995534470010812,2.7854765872055305,32.43442012375931,0.05000000067916551,13.294100413931744,0.05000000017763512,0.050000000486948686,0.050000000680664194,0.050000000031508486,0.05,2.6179138220035254,12.683860251559262,14.297393975174108,3.5570474242848866
stations,13,0.05000000192984806,0.050000003896241145,0.05,0.05,2.1970463977527914,0.050000008240054836,0.05,1.064147616066842,9.847645834163385,2.050000000118447,0.05000000039977246,0.05000000109691102,0.050000001904536566,0.05000000091750074,0.050000000007714526,0.05,0.0500000008739365,1.411395442108131,2.7297646538546108,0.05000003659984987
status,12,0.05000000003508396,0.05000000131879026,0.050000000071723866,0.05,0.050000000890280234,0.05000000011199451,0.05000000012492102,5.235993251605749,0.05000000002142391,1.437684969002417,0.0500000001688534,0.050000000067362424,0.05000000057067541,0.050000000431690686,0.050000000015437,0.05000000024319665,0.050000000543575895,0.05000000003720427,8.47632177167819,0.0500000030407154
statute,10,0.05000000012714305,0.05000000021643818,0.05,0.05000000012395414,0.05000000063956301,0.050000004999793554,0.05,0.050000000220298255,0.05000000012262,0.05000000172223358,5.514487863196633,0.050000000329813256,0.05000000126184672,0.05000000001370064,0.05000000022155904,0.08430985808861663,0.050000000545170946,0.050000000850941674,5.551202265833503,0.050000001451955677
stay,59,0.05000000075875257,0.050000000790904844,0.05000000016421143,0.05000000106846845,1.1904694859611207,18.591096151215787,0.151806699653717,8.0963617979162,3.9327769917567235,0.05000000027322489,0.05000000080427168,5.000571218486278,2.0690250477498187,15.837119582637591,0.05000000007312886,0.05000000011840378,0.05000000056093686,8.085380828817252,33.93215963164237,0.6632325595078757
stead,11,0.050000000436832885,0.05000000001317903,0.050000000469379836,0.05,1.0499999960443636,0.05000000007681559,0.05000000002038515,0.5888545473366378,0.050000003303928696,0.050000002665260605,0.0500000009153148,0.05,0.050000000587639995,3.5192161339371344,0.050000000206407345,0.05,0.05000000002805065,0.05000000075711424,6.041929313152118,0.05
steam,10,3.717036534760673,0.05,0.05,0.05,0.05,1.3924776291750665,0.05,0.05000000001285938,0.05000000013172075,0.05000000043091175,0.05000000049844913,0.05000000112215554,0.0500000002435486,2.276245573628739,0.05,0.05,0.05,2.258983893718477,1.6052563662456711,0.05
steamboat,17,1.906312043557952,4.522915166603133,0.050000000107223753,0.05,0.0500000002249582,0.050000000027026426,0.05,0.05005848998859681,0.050000000479254375,0.05000000185044474,8.779743359809492,0.05000000102620548,0.05000000209458096,3.290387964328546,0.050000000408112893,0.05,0.05000000013872468,8.750582968362133,0.050000000941146455,0.05
steamer,45,0.050000000386663225,0.05000000091802733,0.05000000035242904,0.05,0.05000000038529014,0.05000000035442478,0.05000000001827063,0.05000000015977397,77.79002063856787,0.05000000071373105,0.05000000058910451,14.441670590879443,0.050000000479589794,5.70262363178377,0.050000000058246556,1.372973706460485,0.0792690327853845,0.05000000051482619,19.913442394560356,0.05000000000387133
steamers,9,0.05000000028166691,0.05000000004930651,0.05000000061978857,0.05,0.050000000230346876,0.05,0.05,1.8502096518908249,0.6472261117194628,0.050000001050010706,0.05000000014915284,0.05000000015591905,0.050000000315158895,3.1836502876690305,0.05000000012074756,0.05,0.05000000011881384,0.0500000001962957,8.518913945298516,0.05000000010653822
steel,12,0.050000001008154535,0.05,0.050000000067975385,0.05,0.05000000025227978,0.0500000001140456,0.7989820501655137,0.05000000065300749,5.266618046661394,0.05000000019095848,3.5552684275671096,0.05000000034188361,1.214455829087055,4.414675641842573,0.05,0.05000000023720348,0.0500000000189252,0.05000000072456254,0.05000000102905125,0.05
step,53,0.05000000071886009,1.4238860579351322,6.2589267980654455,0.0500000000430213,5.134610952235119,0.050000000023782576,0.05000000036192918,8.800436837200682,0.050000003328531745,0.0500000009116182,11.845135520211159,1.04416433702015,10.525274061012453,0.05000000051385784,9.373420140042933,3.028245634170171,0.050000000449091975,1.1312222126531526,12.984677443050106,0.05
stepfather,9,0.05000000024562729,0.0500000000037745,0.05,0.05,0.050000000676761074,0.05000000006604947,0.05000000002792754,0.050000000045304596,0.05000000012100229,0.05000000041127909,0.050000000468908894,0.05000000014749701,0.05000000000462371,14.602853868932787,0.05,0.05,0.050000000484221194,2.497146128174003,0.0500000001734549,0.05
steps,65,2.562352503066781,0.05000000021112922,0.05000000250441599,0.05000000015304847,0.05000000059200997,0.050000000945779624,0.05000000054373398,2.1106444512181888,11.490030912120938,6.425376192159756,25.298238819812664,0.05000000058035092,16.575444788601637,0.05000000109335735,3.912886527299205,0.05000000023101295,0.050000000406475405,30.87631359602202,4.198712202389782,0.05
sterling,10,0.050000000152555596,0.05000000072080703,0.05000000024667396,0.05,0.050000000138831394,0.050000000186968964,0.05,0.05000000037485045,0.05000000146703036,0.050000003284357275,0.050000000270251026,0.8268535109323711,0.050000000547496745,1.3041575941693453,0.05,0.05,3.362241471524988,0.05000000030922553,4.70674741555445,0.050000000089298835
sterner,7,2.0189743277584196,0.05,0.05000000195343336,0.05,0.05,0.0500000003325034,0.05,1.920313474854677,0.05000000010687832,0.05000000139984396,0.050000007678733555,0.05,0.0500000068550298,0.05000000283011796,0.05,0.05,0.05,2.049999989473558,1.2107121866544999,0.05
steward,9,1.1244623553576076,0.050000000079109146,4.277473498353706,0.05,6.678606557995452,0.05,0.05000000018622488,0.9837260985126853,0.05000000030142869,0.050000002037667,1.1857314636848693,0.05000000038344108,0.05000000063715933,0.050000000261140584,0.05000000363057753,0.050000014808275914,0.05000000090033946,0.05000000116232235,0.05000000165352899,0.05
stewards,10,0.050000000106154074,1.4993850544857343,0.050000002936015676,0.05,8.347542411132546,0.05000000002718704,0.05,0.05,0.05000000156456614,0.050000000171221276,0.05000000041248854,0.05,0.05000000044151477,0.05,0.05,0.05,2.050000000048922,2.303072528622129,0.050000000025365664,0.05
stick,14,0.05000000001037835,0.05000000011244943,0.050000000014000706,0.05,0.05,1.0500000000029932,0.05000000343454559,2.062209914431733,0.050000000806858465,1.9614515062084958,12.272709380734783,0.0500000016816075,0.05000000010687589,1.9104227246741963,0.05,0.05,0.05,5.043206467305343,0.0500000002880987,0.05000000015519993
sticks,10,0.050000000033352754,0.05,0.05000000140233291,1.0500000001199947,0.05000000009251544,0.05,0.05000000086456841,0.05000000004406516,0.05000000032861591,2.159963401279514,0.05000000057408993,2.050000000079394,1.7656647701020292,0.05000000052215895,0.05,0.05,0.05,6.2243718244712145,0.05000000006274373,0.05
stillness,6,0.05,0.05,0.05,0.05,0.05000000029767717,0.05,0.05000000287632209,0.05,3.963579108297721,0.050000000060645165,3.0958258309524105,0.05000000470065028,0.05000000013035251,0.05000000166436508,0.05,0.05,0.050000000278344114,0.09059505053844943,0.050000000161703785,0.05
stir,15,0.05000000011520693,0.05000000004618741,0.05,0.05,2.6313622012238986,0.05,0.05,0.05000000008095484,6.851367621769213,0.05000000385429718,0.05000000104152105,0.05,0.05000000078909662,0.05000000002777863,0.05000000000894321,0.05,0.05000000016748142,7.667270170760325,0.050000000085212486,0.05
stock,30,9.807228361787816,4.17952015836268,0.05000000060202669,0.050000000069075665,0.05000000022583749,0.05000000014974764,0.05000000010108737,0.050000000730091636,2.7158894056999885,0.050000001900487714,5.249469452727179,1.6919789981435454,0.05000000036011847,1.6291019404107936,0.05000000010554173,0.7410229031985557,0.050000000092237214,9.54403365266807,5.891755122621145,0.05
stockings,8,0.05000000010767125,0.05,0.05000000007869542,1.0499999995977916,0.05000000009650997,0.05000000011997222,0.05000000123069076,0.05000000022756113,4.1209306516454225,0.05000000010403215,0.05000000031801652,0.05000000037750661,0.0500000001566905,2.358200254275313,0.050000000109088526,0.05,0.05000000228067742,1.6708690890257385,0.05000000022580625,0.05
stomach,16,0.7387395634182281,0.05000000049748394,0.05000000186868634,0.05,0.050000000265426794,0.05000000085493968,0.05000000124988124,0.05000000040268269,0.050000001158503976,0.050000000182948284,6.65279047207374,0.05000000053437666,1.0071783617637935,0.05000000175678524,0.05,1.0500000001597354,0.050000000203305486,11.801291592414271,0.05000000033196173,0.05000000081834377
stomachs,6,0.05000004587804082,0.05,0.05000000006139121,0.05000000000000001,0.05,0.05000009318374513,0.05000000027658919,0.05,0.05000000023827585,0.05000000011861744,4.0499999930302195,0.050000003417826004,0.05000000019186979,0.05000000054435537,0.05,0.05000000000000001,2.050000002226101,0.05000003757305406,1.0499997534671146,0.05000006932554804
stone,47,0.05000000177539826,0.05000000008427152,0.050000000865299855,0.05000000023224385,0.05000000040306125,0.05000000062626531,0.05331754606877482,2.1650658049417513,5.737946366800251,3.0953714223931232,15.325528931750801,3.1847580311866928,7.8306291012469975,0.05000000076280816,0.050000000261634016,0.0500000018374894,3.284158720774851,19.14793909128968,1.164452533888029,7.560832442760551
stones,14,0.050000000695260255,0.0500000002443183,0.050000001388891484,0.05,0.05,0.05000000263127398,0.05,0.05000000040744922,0.05000000128926378,0.050000001650286584,2.574126406007422,1.1744084474221415,3.7665724617923404,0.0500000006009218,0.05,0.05000000025902805,1.9378676454458375,1.8997747457922556,2.9472502843267465,0.05
stood,16,0.05000000001836399,0.05000000092402208,0.05,0.05,0.05000000041601801,0.05,0.05000000063695846,0.05000000001533818,7.31337628832995,0.050000000201909804,5.101056143797537,0.05,0.050000000158908924,1.8501264783955529,0.050000000011184334,0.05000000025995171,0.05000000016393631,3.9354410864252922,0.05000000021865215,0.05
stool,10,0.050000000680922856,0.05,0.05,0.05,0.05000000028587718,0.05000000323610509,0.05,0.05000000002647,2.773241554403473,0.050000000240296986,7.401438706450532,0.05,0.05000000008531693,1.975319732789324,0.05,0.05,0.050000000448948985,0.05000000071368209,0.05000000060951024,0.05
stop,20,1.068645869854765,0.05000000001458196,0.05000000116349169,0.05,0.05000000046160663,0.05000000116202278,0.05,0.05000000003216228,6.684827404929052,0.0500000002180841,7.0173722384817845,0.05000000015282323,12.607969240045257,0.05000000065114201,0.8711852406737837,0.05000000049409311,0.05000000027131535,0.05000000061056268,0.050000000745746495,0.05
store,52,11.307626917833947,0.05000000011639614,0.050000000010687586,0.05,0.05000000053742457,1.4335003065346044,0.05000000078615935,0.05000002494871886,21.26102172398138,1.3802728608661625,1.8723251741129363,1.8421630302527185,0.05000000052356016,7.177283916711005,0.05000000012523456,0.05000000025251233,2.0717655266554784,22.771008415938777,8.383032099034134,0.05000000073029935
stores,23,1.4860982792846111,0.05,0.05000000183091801,0.05000000006756129,0.050000000152094555,0.05000000295487204,0.050000001303624746,0.05000000166968896,8.254046008068165,0.050000000703075455,3.619095210411936,0.0500000007429275,4.134816887728808,0.15696389214850986,0.05,0.05,0.05000000014350951,0.05000000074968525,8.648979704057272,0.050000007933095565
stories,22,4.692020057373824,0.05,0.05,0.05,0.05,0.05000000019687854,0.05000000091422086,0.05000000007458647,3.4335792744496176,0.05000000002441524,6.975741477966382,0.05000000140419373,6.7495302996818936,0.05000000066104128,0.05000000019789129,0.050000002581202296,0.05000000204952658,1.7712053581864975,2.476006756901406,2.251916767293847
storm,48,2.582149630969412,2.448218872795921,2.935567532826059,0.05,0.05000000071038734,0.05000000027100295,0.05000000040534117,2.3921188210538853,18.50891998228788,0.05000000061770895,5.913450709460301,0.05026174603213826,11.346820897153172,0.05000000109164433,0.05000009864214437,0.977466465791416,0.050000000151775116,3.5137803976052484,7.881244841995133,0.05000000009012284
storms,10,0.29804230443721275,2.285018829371651,0.05000000377528323,0.05,0.05000000083082356,0.05,0.05,0.050000000950226095,5.274241551739699,0.050000004909880096,0.05000000146833267,2.3426972938556236,0.05000000209139189,0.050000000446909026,0.05000000171605176,0.05,0.050000000602786136,0.05000000041938278,0.05000000332155667,0.05
story,122,8.636363765016398,0.05000000026493586,0.05000000007195915,0.05000000098554364,0.05000001914333348,0.05000000033062763,0.05000000056906896,2.514632639205428,47.415888747930794,8.80321011797552,54.42591681606164,2.6744150969868272,5.367715557164563,2.094008670340649,0.05000000010089171,0.050000000242318314,0.050002283263286595,35.60508297973498,55.15894987982006,2.8538134247444855
stout,12,0.05000000001933156,0.0500000003656467,0.05000000065765589,0.05,0.05,0.05,0.050000000254500285,0.05000000017625373,0.05,0.050000001501864066,12.049999991436371,0.050000000074437966,0.050000003037863026,0.05000000124884016,0.05000000059207385,0.05,0.05,0.05000000030367375,0.05000000030576657,0.05
stove,13,0.050000000439679455,0.05,0.05000000006055683,0.050000000414325896,0.050000000722407324,0.05,0.05,0.05000000003333625,5.849051489671977,0.0500000001170053,1.3877376944406126,0.05000000104639882,2.1691193193529146,0.050000000022195866,0.05,0.05,0.050000000364737805,13.79409149218343,0.050000001093419656,0.05
strain,12,0.050000002210909555,0.05,0.05000000012989886,0.05,0.05000000008916431,0.05,0.05,4.27994011715188,1.251194562120492,0.05000000003335325,1.7664024487333292,0.05000000171565776,0.05000000065818018,0.050000001750556654,0.05,0.05,0.05,0.050000001144777394,4.902462864213678,0.05
strange,14,0.05000000014473591,0.050000001182500656,0.05000000298587826,0.05,0.05000000072098505,0.050000000148860635,0.05000000011269097,0.05000000027107277,2.7967759882550465,0.050000001292462105,5.028393024725106,0.050000000113317976,0.05000000068317073,0.050000000031477,0.05,1.8131066761898629,0.05000000146445547,1.2926745924299192,3.319049709207321,0.05
stranger,74,0.05000000219475681,0.05000000091759646,0.05000000015128846,0.05000000064741199,10.630816711476298,6.988453338356768,0.050000000106323085,3.2880041229433035,16.76115247033543,10.468603785065227,18.977138215597197,0.05000000163231115,0.050000000616906876,1.6738660990619865,0.05000000005274326,0.050000000774069124,41.00445612149385,0.5102173339701568,9.197291794458227,0.05000000010439964
strangers,52,0.0500000017968136,0.05000000037284455,0.050000002606296716,0.050000000057559224,14.80556033987029,5.86349566678977,0.050000000752511826,1.3307307586886121,13.18085379543936,0.05000000145055539,7.048906524054777,5.40394685951545,1.1555235883372559,1.5583277036707506,0.05,0.05000000015362882,1.6921421259546374,10.408427258969782,7.102085369483611,0.05000000197604175
straw,22,0.05000000745219881,0.050000000081397517,0.05000000094026634,0.8399846461729124,0.050000000509222986,0.0500000000251023,4.468986641469296,2.1301090347361913,2.2094838282141005,0.05000000132708611,10.332165433900412,0.05000000108553673,2.330050834337781,0.050000002852516164,0.05,0.0500000002698232,0.05000000046499753,3.9442474108389765,2.1449721552451178,0.05
stream,40,0.05000000022102044,0.0500000000610297,0.050000001477619495,0.05,3.274415413760679,0.05000000011106821,0.05,0.050000000200365775,0.05000000125159503,0.05000000115275385,16.115237972720248,0.05000000071267834,5.615368709888932,8.895249901449048,0.05000000178750196,0.05000000026251207,0.05000000064010137,13.29622163068175,6.103506363579463,0.05
streams,14,0.05000000072959752,0.0500000000027879,0.05000000036334323,0.05,0.05231051971417864,0.05000000089291133,0.05,0.05000000014600457,3.048330183825131,0.05,0.05000000070111634,0.05000000378818999,7.049999988157158,0.050000002819918433,0.0500000017784519,1.0500000001961967,2.05000000029939,0.05000000302928587,0.05000000086897039,2.049359292636971
street,92,5.557983682116985,0.05000000000882466,0.05000000157596551,0.050000000064403964,0.050000000418010206,0.050000000642043026,1.3344543895004783,12.841849091114254,116.41267501685255,0.05000000038094258,1.5486629227436661,0.05000000086319913,3.83682994557453,0.050797307973607944,0.05000000008251826,1.317251891455868,0.0500000010177823,58.957252055951976,11.954850768948821,8.73739292266495
